english,part_of_speech,alutiiq_north,north_audio,north_sentence,alutiiq_south,south_audio,south_sentence,image_name,root_word,category,edited_by,notes,completed,approved
"be hot (weather), be warm (weather), be hot or warm (a person or a place)",,,,,maqarluni,maqarluni,,,,,{pres} maqartuq,,,,,CDKA (66),
"take a banya, take a bath",,,,,maqiluni,maqiluni,,,,,,,,,,CDKA (104),
"Saturday, week",,,,,Maqineq,Maqineq,,,,,,,,,,CDKA (92),
the eve of it,,,,,maqinra,maqinra,,,,,,,,,,CDKA (53),
banya,,,,,maqiwik,maqiwik,,,,,,,,,,CDKA (38),
make a banya,,,,,maqiwililuni,maqiwililuni,,,,,,,,,,CDKA (38),
it is Saturday,,,,,Maqiyut,Maqiyut,,,,,,,,,,CDKA (92),
run it (water),,,,,maqlluku,maqlluku,,,,,{pres} maqtaa,,,,,CDKA (91),
flow,,,,,maqlluni,maqlluni,,,,,,,,,,CDKA (57),
"swamp, swampy place",,,,,maraq,maraq,,,,,,,,,,CDKA (103),
get wrinkled by water,,,,,maruyaglluku,maruyaglluku,,,,,,,,,,CDKA (118),
engineer,,,,,mas'iniis'taaq,mas'iniis'taaq,,,,,,,,,,CDKA (53),
mechanic,,,,,mas'inistaaq,mas'inistaaq,,,,,,,,,,CDKA (76),
"be picky, finicky (all the time)",,,,,masatarluni,masatarluni,,,,,,,,,,CDKA (84),
"be picky, finicky",,,,,masayugluni,masayugluni,,,,,,,,,,CDKA (84),
"machine, engine, motor, outboard motor",,,,,masiinaq,masiinaq,,,,,,,,,,CDKA (75),
masquerade,,,,,maskaRataq,maskaRataq,,,,,,,,,,CDKA (76),
masquerade,,,,,maskaRatarluni,maskaRatarluni,,,,,,,,,,CDKA (76),
butter,,,,,maslaq,maslaq,,,,,,,,,,CDKA (43),
butter tray,,,,,maslarwik,maslarwik,,,,,,,,,,CDKA (43),
"of this, of this one around here, of this one here",,,,,mat'um,mat'um,,,,,,,,,,CDKA (107),
this time,,,,,mat'umi,mat'umi,,,,,,,,,,CDKA (108),
naked,,,,,matarmi,matarmi,,,,,{refl} mataan,,,,,CDKA (79),
be a fast runner or worker,,,,,matngaluni,matngaluni,,,,,,,,,,CDKA (55),
sailor,,,,,matruusaq,matruusaq,,,,,,,,,,CDKA (91),
play baseball,,,,,mayaciigluni,mayaciigluni,,,,,,,,,,CDKA (38),
ball,,,,,mayaciik,mayaciik,,,,,,,,,,CDKA (38),
go on a diet,,,,,mayangcarluni,mayangcarluni,,,,,,,,,,CDKA (51),
(person) is skinny,,,,,mayarluni,mayarluni,,,,,,,,,,CDKA (96),
"step, stair",,,,,mayu'un,mayu'un,,,,,{usu pl} mayu'utet,,,,,CDKA (101),
climb it,,,,,mayurluku,mayurluku,,,,,,,,,,CDKA (46),
"go, come up (by climbing), climb",,,,,mayurluni,mayurluni,,,,,,,,,,CDKA (112),
sweet swamp tuber,,,,,mayuruaq,mayuruaq,,,,,,,,,,CDKA (110),
"bring it up (when climbing), carry, take, bring it up, take it up",,,,,mayuulluku,mayuulluku,,,,,,,,,,CDKA (42),
"bring some up (when climbing), take some up (climb with it)",,,,,mayuulluni,mayuulluni,,,,,,,,,,CDKA (42),
steelhead (trout),,,,,mayuwartaq,mayuwartaq,,,,,,,,,,CDKA (101),
"puddle, pond",,,,,mecaguaq,mecaguaq,,,,,,,,,,CDKA (88),
wet snow is falling,,,,,mecaliqangluni,mecaliqangluni,,,,,,,,,,CDKA (97),
wet snow,,,,,mecaliqaq,mecaliqaq,,,,,,,,,,CDKA (97),
bog,,,,,mecallaq,mecallaq,,,,,,,,,,CDKA (41),
"chomp, make chomping noise, make a smacking noise",,,,,mecarlluni,mecarlluni,,,,,,,,,,CDKA (46),
"hop (over something), leap",,,,,mecegluni,mecegluni,,,,,,,,,,CDKA (66),
be unable to get enough to eat,,,,,mecegngaluni,mecegngaluni,,,,,,,,,,CDKA (52),
hop along,,,,,mecgaluni,mecgaluni,,,,,,,,,,CDKA (66),
deny his accusation,,,,,meciraulluku,meciraulluku,,,,,,,,,,CDKA (51),
deny an accusation,,,,,meciyarluni,meciyarluni,,,,,,,,,,CDKA (51),
be pale,,,,,mecuinani,mecuinani,,,,,,,,,,CDKA (84),
get pale,,,,,mecuirluni,mecuirluni,,,,,,,,,,CDKA (84),
"make a buzzing, roaring, or humming noise, blast, make a loud noise",,,,,meglluglluni,meglluglluni,,,,,,,,,,CDKA (80),
"buzzing, roaring, or humming noise",,,,,meglluk,meglluk,,,,,,,,,,CDKA (79),
make a continuous buzzing noise,,,,,megllulla'aluni,megllulla'aluni,,,,,,,,,,CDKA (80),
make a sudden buzzing noise,,,,,megllullagluni,megllullagluni,,,,,,,,,,CDKA (80),
unplug it (something blocked off),,,,,mellairluku,mellairluku,,,,,,,,,,CDKA (112),
get unplugged,,,,,mellairluni,mellairluni,,,,,,,,,,CDKA (112),
get plugged up,,,,,mellaq'arluni,mellaq'arluni,,,,,,,,,,CDKA (86),
plug some up,,,,,mellarluni,mellarluni,,,,,,,,,,CDKA (86),
not make a noise,,,,,mellkiirtegkunani,mellkiirtegkunani,,,,,,,,,,CDKA (79),
suck,,,,,melugluni,melugluni,,,,,,,,,,CDKA (103),
bloodsucking insect,,,,,melugya'aq,melugya'aq,,,,,,,,,,CDKA (41),
bloodsucking insects,,,,,melugyaraat,melugyaraat,,,,,{3+},,,,,CDKA (41),
"hug him goodbye, kiss it (an icon)",,,,,meluwarluku,meluwarluku,,,,,,,,,,CDKA (66),
"boundary, edge, end (of time)",,,,,menglii,menglii,,,,,,,,,,CDKA (42),
mosquito,,,,,mengquiluq,mengquiluq,,,,,,,,,,CDKA (78),
continually make a sharp noise,,,,,mengqulla'aluni,mengqulla'aluni,,,,,,,,,,CDKA (79),
"make a sharp noise, click",,,,,mengqullagluni,mengqullagluni,,,,,,,,,,CDKA (80),
"banging, clicking, or whirring noise",,,,,mengquq,mengquq,,,,,,,,,,CDKA (79),
go off (gun),,,,,mengquriiluni,mengquriiluni,,,,,,,,,,CDKA (61),
"make a banging, clicking, or whirring noise",,,,,mengqurlluni,mengqurlluni,,,,,,,,,,CDKA (80),
pluck birds,,,,,meqciluni,meqciluni,,,,,,,,,,CDKA (86),
pluck it,,,,,meqlluku,meqlluku,,,,,,,,,,CDKA (86),
"lose hair, hair falls out, molt, lose hair or feathers, shed hair, also (hair) sheds",,,,,meqlluni,meqlluni,,,,,,,,,,CDKA (63),
get bald,,,,,meqnengluni,meqnengluni,,,,,,,,,,CDKA (38),
bald spot,,,,,meqneq,meqneq,,,,,,,,,,CDKA (38),
"be careless, messy, be sloppy",,,,,mequuluni,mequuluni,,,,,,,,,,CDKA (44),
"be cruel to him, oppress him, enslave him, be mean, treat him badly",,,,,meteqlluku,meteqlluku,,,,,,,,,,CDKA (48),
slave,,,,,metqaq,metqaq,,,,,,,,,,CDKA (96),
"be cruel, mean to someone, enslave, oppress",,,,,metqiluni,metqiluni,,,,,,,,,,CDKA (48),
"be loud (noise), make a lot of noise, make a racket or fuss",,,,,migluni,migluni,,,,,,,,,,CDKA (75),
soap,,,,,miilaq,miilaq,,,,,,,,,,CDKA (97),
grind,,,,,miililuni,miililuni,,,,,,,,,,CDKA (63),
grinder,,,,,miiliwik,miiliwik,,,,,,,,,,CDKA (63),
(bird or airplane) lands,,,,,mill'uni,mill'uni,,,,,,,,,,CDKA (71),
hit it by throwing something at it,,,,,milurluku,milurluku,,,,,,,,,,CDKA (65),
throw things,,,,,milurquuciluni,milurquuciluni,,,,,,,,,,CDKA (108),
"keep hitting it by throwing something at it, throw things at him",,,,,milurquulluku,milurquulluku,,,,,,,,,,CDKA (65),
backfire,,,,,min'arluni,min'arluni,,,,,,,,,,CDKA (37),
give some to him,,,,,minarluku,minarluku,,,,,,,,,,CDKA (60),
sew it,,,,,mingqelluku,mingqelluku,,,,,,,,,,CDKA (94),
sew,,,,,mingqelluni,mingqelluni,,,,,,,,,,CDKA (94),
"needle, pin, sewing needle",,,,,mingqun,mingqun,,,,,,,,,,CDKA (80),
spread it (butter),,,,,mingugluku,mingugluku,,,,,,,,,,CDKA (100),
whetstone,,,,,minguutaq,minguutaq,,,,,,,,,,CDKA (116),
minute,,,,,minutaq,minutaq,,,,,,,,,,CDKA (77),
bridge,,,,,miraq,miraq,,,,,,,,,,CDKA (42),
vomit on it (repeatedly),,,,,mirya'aluku,mirya'aluku,,,,,,,,,,CDKA (113),
vomit (repeatedly),,,,,mirya'aluni,mirya'aluni,,,,,,,,,,CDKA (114),
vomit on it (once),,,,,miryarluku,miryarluku,,,,,,,,,,CDKA (114),
vomit (once),,,,,miryarluni,miryarluni,,,,,,,,,,CDKA (113),
big breadpan,,,,,miskaq,miskaq,,,,,,,,,,CDKA (42),
sack,,,,,misuuk,misuuk,,,,,,,,,,CDKA (91),
"inhale, suck at her breast, suck something",,,,,mugluku,mugluku,,,,,,,,,,CDKA (67),
suck at breast,,,,,mugluni,mugluni,,,,,,,,,,CDKA (103),
breast,,,,,mugsiiq,mugsiiq,,,,,,,,,,CDKA (42),
baby bottle,,,,,mugsuun,mugsuun,,,,,,,,,,CDKA (41),
"teat, breast",,,,,muk,muk,,,,,,,,,,CDKA (106),
flour,,,,,mukaaq,mukaaq,,,,,,,,,,CDKA (57),
milk,,,,,muluk'uuq,muluk'uuq,,,,,,,,,,CDKA (76),
happen or do it for a long time,,,,,mululuni,mululuni,,,,,,,,,,CDKA (74),
"put it on backwards, turn it over, turn it around",,,,,mumiglluku,mumiglluku,,,,,,,,,,CDKA (88),
"turn over, around",,,,,mumiglluni,mumiglluni,,,,,,,,,,CDKA (110),
"be skillful at making things, a neat worker",,,,,munarluni,munarluni,,,,,,,,,,CDKA (96),
rinse it,,,,,murqelluku,murqelluku,,,,,,,,,,CDKA (90),
rinse something,,,,,murqiluni,murqiluni,,,,,,,,,,CDKA (90),
"sink (continuously, in mud or snow)",,,,,murualuni,murualuni,,,,,,,,,,CDKA (96),
sink (in mud or snow),,,,,muruluni,muruluni,,,,,,,,,,CDKA (96),
watermelon berry,,,,,muuguaq,muuguaq,,,,,{Afog.},,,,,CDKA (115),
"cereal, mush",,,,,muusaaq,muusaaq,,,,,,,,,,CDKA (45),
"mush, hot cereal",,,,,muusaq,muusaq,,,,,,,,,,CDKA (78),
"her teat, breast",,,,,muuwa,muuwa,,,,,,,,,,CDKA (106),
how about that!,,,,,na-aa'i!,na-aa'i!,,,,,,,,,,CDKA (66),
complete it,,,,,naalluku,naalluku,,,,,,,,,,CDKA (47),
be complete,,,,,naaluni,naaluni,,,,,,,,,,CDKA (47),
where is (it),,,,,naama,naama,,,,,,,,,,CDKA (116),
remember?,,,,,naama?,naama?,,,,,,,,,,CDKA (90),
"be enough, be sufficient",,,,,naamaluni,naamaluni,,,,,,,,,,CDKA (53),
"count, read",,,,,naaqiluni,naaqiluni,,,,,,,,,,CDKA (48),
hair net,,,,,nacaq,nacaq,,,,,,,,,,CDKA (63),
want to go along with him,,,,,nacigluku,nacigluku,,,,,,,,,,CDKA (62),
want to go along,,,,,nacigluni,nacigluni,,,,,,,,,,CDKA (114),
rock island,,,,,nagaayuk,nagaayuk,,,,,,,,,,CDKA (69),
rock standing up,,,,,nagaayuq,nagaayuq,,,,,,,,,,CDKA (90),
stop (going),,,,,naglluni,naglluni,,,,,,,,,,CDKA (101),
where from,,,,,naken,naken,,,,,,,,,,CDKA (117),
(from) anywhere,,,,,nakennginaq,nakennginaq,,,,,,,,,,CDKA (36),
be lucky,,,,,nakerluni,nakerluni,,,,,,,,,,CDKA (75),
wind blows from where,,,,,nakerluni,nakerluni,,,,,,,,,,CDKA (117),
southwest wind,,,,,nakirsariiq,nakirsariiq,,,,,,,,,,CDKA (117),
poor thing!,,,,,naklegna,naklegna,,,,,,,,,,CDKA (86),
be pitiful,,,,,nakllegnarluni,nakllegnarluni,,,,,,,,,,CDKA (85),
be sympathetic (all the time),,,,,nakllegtarluni,nakllegtarluni,,,,,,,,,,CDKA (103),
"have pity, be sympathetic",,,,,nakllegyugluni,nakllegyugluni,,,,,,,,,,CDKA (86),
"feel sorry for him, pity him",,,,,naklleklluku,naklleklluku,,,,,,,,,,CDKA (98),
which of two,,,,,naliak,naliak,,,,,,,,,,CDKA (117),
"one of them, which of them?",,,,,naliat,naliat,,,,,,,,,,CDKA (82),
any one of them,,,,,nalinginaat,nalinginaat,,,,,,,,,,CDKA (36),
"pay him, pay for it",,,,,nall'irluku,nall'irluku,,,,,,,,,,CDKA (84),
"get there in time, get to the right place, get the right one",,,,,nallaulluku,nallaulluku,,,,,,,,,,CDKA (60),
"keep paying him, keep paying for it",,,,,nallialuku,nallialuku,,,,,,,,,,CDKA (84),
beside it,,,,,nallii,nallii,,,,,,,,,,CDKA (39),
"be crooked, uneven",,,,,nallqianani,nallqianani,,,,,,,,,,CDKA (48),
straighten it,,,,,nallqigcarluku,nallqigcarluku,,,,,,,,,,CDKA (102),
"be flat, smooth, even, straight",,,,,nallqigluni,nallqigluni,,,,,,,,,,CDKA (57),
"know it, know about it",,,,,nallugkunaku,nallugkunaku,,,,,,,,,,CDKA (71),
know,,,,,nallugkunani,nallugkunani,,,,,,,,,,CDKA (71),
"not know it, not know about it",,,,,nalluluku,nalluluku,,,,,,,,,,CDKA (71),
not know,,,,,nalluluni,nalluluni,,,,,,,,,,CDKA (71),
"find it out, meet him, get to know him",,,,,nallun'irluku,nallun'irluku,,,,,,,,,,CDKA (56),
be recognizable,,,,,nallunainani,nallunainani,,,,,,,,,,CDKA (89),
be unrecognizable,,,,,nallunarluni,nallunarluni,,,,,,,,,,CDKA (111),
know a lot,,,,,nallunrainani,nallunrainani,,,,,,,,,,CDKA (71),
forget it,,,,,nalluyaulluku,nalluyaulluku,,,,,,,,,,CDKA (58),
forget,,,,,nalluyaulluni,nalluyaulluni,,,,,,,,,,CDKA (58),
be forgetful,,,,,nalluyautarluni,nalluyautarluni,,,,,,,,,,CDKA (58),
be even (straight),,,,,nalqigluni,nalqigluni,,,,,,,,,,CDKA (53),
wade,,,,,nalugluni,nalugluni,,,,,,,,,,CDKA (113),
"wade around, wade along",,,,,naluwarluni,naluwarluni,,,,,,,,,,CDKA (114),
collapse,,,,,nanerluni,nanerluni,,,,,,,,,,CDKA (46),
stand up,,,,,nangarlluni,nangarlluni,,,,,,,,,,CDKA (101),
use it up,,,,,nangluku,nangluku,,,,,,,,,,CDKA (114),
"be all gone, get used up",,,,,nangluni,nangluni,,,,,,,,,,CDKA (62),
where,,,,,nani,nani,,,,,,,,,,CDKA (116),
February,,,,,Nanica'aq,Nanica'aq,,,,,,,,,,CDKA (55),
be short,,,,,naninani,naninani,,,,,,,,,,CDKA (95),
(located) anywhere,,,,,naninginaq,naninginaq,,,,,,,,,,CDKA (36),
light (moveable),,,,,naniq,naniq,,,,,,,,,,CDKA (73),
"lake trout, Dolly Varden",,,,,nanwam ancia,nanwam ancia,,,,,,,,,,CDKA (109),
lake,,,,,nanwaq,nanwaq,,,,,,,,,,CDKA (72),
lagoon,,,,,nanwarnaq,nanwarnaq,,,,,,,,,,CDKA (72),
"drill, auger",,,,,napaaliaq,napaaliaq,,,,,,,,,,CDKA (52),
tree (especially spruce),,,,,napaq,napaq,,,,,,,,,,CDKA (109),
stick up,,,,,napaq'arluni,napaq'arluni,,,,,,,,,,CDKA (102),
stand it up,,,,,naparlluku,naparlluku,,,,,,,,,,CDKA (101),
"(plant, etc.) stands up",,,,,naparlluni,naparlluni,,,,,,,,,,CDKA (101),
target,,,,,napataq,napataq,,,,,,,,,,CDKA (105),
file,,,,,napiilkaaq,napiilkaaq,,,,,,,,,,CDKA (56),
"get caught in it (for example, a net)",,,,,naplluni,naplluni,,,,,,,,,,CDKA (44),
tie something up,,,,,napyuuciluni,napyuuciluni,,,,,,,,,,CDKA (108),
tie it up (to something),,,,,napyuulluku,napyuulluku,,,,,,,,,,CDKA (108),
"count it, read it",,,,,naqlluku,naqlluku,,,,,,,,,,CDKA (48),
bait it,,,,,nariirluku,nariirluku,,,,,,,,,,CDKA (38),
get as much as one needs of it,,,,,narlluku,narlluku,,,,,,,,,,CDKA (79),
get as much as one needs,,,,,narlluni,narlluni,,,,,,,,,,CDKA (79),
smell [q],,,,,narluku,narluku,,,,,{past} naraa,,,,,CDKA (98),
smell,,,,,narluni,narluni,,,,,,,,,,CDKA (97),
bait,,,,,narya'aq,narya'aq,,,,,,,,,,CDKA (38),
"smell it, sniff it",,,,,naryaurluku,naryaurluku,,,,,,,,,,CDKA (97),
"sniff, smell (with nose right around something)",,,,,naryaurluni,naryaurluni,,,,,,,,,,CDKA (97),
go out and see it,,,,,naslluku,naslluku,,,,,,,,,,CDKA (94),
go out and see,,,,,naslluni,naslluni,,,,,,,,,,CDKA (94),
bull kelp,,,,,nasquluk,nasquluk,,,,,,,,,,CDKA (42),
head,,,,,nasquq,nasquq,,,,,,,,,,CDKA (64),
floor,,,,,nateq,nateq,,,,,,,,,,CDKA (57),
"reach bottom, hit bottom",,,,,nateqllilluni,nateqllilluni,,,,,,,,,,CDKA (42),
(by) which way,,,,,natgun,natgun,,,,,,,,,,CDKA (116),
"any way, (going) by any way",,,,,natgunnginaq,natgunnginaq,,,,,,,,,,CDKA (36),
go where,,,,,natgwirluni,natgwirluni,,,,,,,,,,CDKA (116),
which part of it,,,,,natii,natii,,,,,,,,,,CDKA (117),
(headed) anywhere,,,,,natmennginaq,natmennginaq,,,,,,,,,,CDKA (36),
fall apart,,,,,naug'arlluni,naug'arlluni,,,,,,,,,,CDKA (54),
grow it (get it to grow),,,,,naugkwarluku,naugkwarluku,,,,,,,,,,CDKA (63),
"drool, salivate",,,,,nauglliluni,nauglliluni,,,,,,,,,,CDKA (52),
saliva,,,,,nauglluk,nauglluk,,,,,,,,,,CDKA (92),
"break it apart, take it apart (e.g. an engine), tear it down",,,,,nauglluku,nauglluku,,,,,,,,,,CDKA (42),
slobber,,,,,nauglluluni,nauglluluni,,,,,,,,,,CDKA (97),
break apart,,,,,nauglluni,nauglluni,,,,,,,,,,CDKA (42),
plant grows,,,,,nauluni,nauluni,,,,,,,,,,CDKA (63),
grow it (try to get it to grow),,,,,naut'staarluku,naut'staarluku,,,,,,,,,,CDKA (63),
grow plants,,,,,naut'staarluni,naut'staarluni,,,,,,,,,,CDKA (63),
"be in a hurry, have urgent business, rush ",,,,,nayaluni,nayaluni,,,,,,,,,,CDKA (67),
"stay and take care of him, babysit him ",,,,,nayurluku,nayurluku,,,,,,,,,,CDKA (105),
snare some,,,,,nega'iluni,nega'iluni,,,,,,,,,,CDKA (97),
snare,,,,,negaq,negaq,,,,,,,,,,CDKA (97),
snare it,,,,,negarluku,negarluku,,,,,,,,,,CDKA (97),
"make him feel bad, hurt his feelings",,,,,nekayuglluku,nekayuglluku,,,,,,,,,,CDKA (37),
"feel bad, have feelings hurt",,,,,nekayugluni,nekayugluni,,,,,,,,,,CDKA (37),
tie it,,,,,nemerluku,nemerluku,,,,,,,,,,CDKA (108),
long end of bull kelp,,,,,nemeryaq,nemeryaq,,,,,,,,,,CDKA (42),
tie it together,,,,,nemrulluku,nemrulluku,,,,,,,,,,CDKA (108),
bone,,,,,neneq,neneq,,,,,,,,,,CDKA (40),
give up,,,,,nengaqarluni,nengaqarluni,,,,,,,,,,CDKA (60),
give up on it,,,,,nengaqaulluku,nengaqaulluku,,,,,,,,,,CDKA (60),
my son-in-law,,,,,nengauka,nengauka,,,,,,,,,,CDKA (98),
son-in-law,,,,,nengauq,nengauq,,,,,,,,,,CDKA (98),
be freezing,,,,,nenglengluni,nenglengluni,,,,,,,,,,CDKA (58),
be frosty,,,,,nenglirluni,nenglirluni,,,,,{Afog.},,,,,CDKA (59),
stretch it,,,,,nenglluku,nenglluku,,,,,,,,,,CDKA (102),
stretch out,,,,,nengluni,nengluni,,,,,,,,,,CDKA (102),
stretch oneself,,,,,nenguniurluni,nenguniurluni,,,,,,,,,,CDKA (102),
"sound, noise",,,,,nepa,nepa,,,,,,,,,,CDKA (99),
be sticky,,,,,nepcanarluni,nepcanarluni,,,,,,,,,,CDKA (102),
make noises,,,,,nepllialuni,nepllialuni,,,,,,,,,,CDKA (79),
"make a noise, talk noisily",,,,,nepllirluni,nepllirluni,,,,,,,,,,CDKA (79),
"cling to it, stick to it",,,,,neplluku,neplluku,,,,,,,,,,CDKA (45),
"cling, stick, adhere",,,,,neplluni,neplluni,,,,,,,,,,CDKA (45),
gray beach goose,,,,,neqleq,neqleq,,,,,,,,,,CDKA (62),
be sweet,,,,,neqnirluni,neqnirluni,,,,,,,,,,CDKA (104),
feed him,,,,,neregkwarluku,neregkwarluku,,,,,,,,,,CDKA (55),
louse,,,,,neresta,neresta,,,,,,,,,,CDKA (75),
drown,,,,,nerileglluku,nerileglluku,,,,,,,,,,CDKA (52),
eat it,,,,,nerluku,nerluku,,,,,,,,,,CDKA (53),
eat something,,,,,nerluni,nerluni,,,,,,,,,,CDKA (53),
dinner,,,,,neryaq,neryaq,,,,,,,,,,CDKA (51),
be hard pressed,,,,,ngayaluni,ngayaluni,,,,,,,,,,CDKA (64),
weight it down with something heavy,,,,,ngigcirluku,ngigcirluku,,,,,,,,,,CDKA (116),
put weight on it,,,,,ngigluku,ngigluku,,,,,,,,,,CDKA (116),
fallon it,,,,,ngiikarluku,ngiikarluku,,,,,,,,,,CDKA (82),
"have it resting, etc., on top of one",,,,,ngiikiaqlluku,ngiikiaqlluku,,,,,,,,,,CDKA (82),
"listen to it, listen in on it, try to hear it",,,,,nic'ugluku,nic'ugluku,,,,,,,,,,CDKA (73),
"lean on it, put weight on it",,,,,nigluku,nigluku,,,,,,,,,,CDKA (72),
(heavy person or object) lies on top of it,,,,,nigmiaqlluku,nigmiaqlluku,,,,,,,,,,CDKA (73),
"listen to it, for it",,,,,niicugniluku,niicugniluku,,,,,,,,,,CDKA (74),
"listen, listen in, try to hear",,,,,niicugniluni,niicugniluni,,,,,,,,,,CDKA (74),
"not mind, be disobedient",,,,,niicuinani,niicuinani,,,,,,,,,,CDKA (77),
be obedient,,,,,niiculuni,niiculuni,,,,,,,,,,CDKA (81),
fall on it,,,,,niikarluku,niikarluku,,,,,,,,,,CDKA (55),
hear it,,,,,niilluku,niilluku,,,,,,,,,,CDKA (64),
hear,,,,,niilluni,niilluni,,,,,,,,,,CDKA (64),
sod,,,,,nikiiq,nikiiq,,,,,{Afog.},,,,,CDKA (98),
cross one's eyes,,,,,nikiluni,nikiluni,,,,,,,,,,CDKA (49),
be cross-eyed,,,,,nikingaluni,nikingaluni,,,,,,,,,,CDKA (49),
sprain one's ankle,,,,,nikiq'eriluni,nikiq'eriluni,,,,,,,,,,CDKA (100),
"red salmon, sockeye",,,,,niklliq,niklliq,,,,,,,,,,CDKA (91),
give him a message,,,,,nillgarlluku,nillgarlluku,,,,,,,,,,CDKA (77),
mallard,,,,,nillqitaaq,nillqitaaq,,,,,,,,,,CDKA (75),
"listen to him, pay attention to him, obey him",,,,,nitniqlluku,nitniqlluku,,,,,,,,,,CDKA (73),
sound good,,,,,nitnirluni,nitnirluni,,,,,,,,,,CDKA (62),
move it (to a new location),,,,,nugtarlluku,nugtarlluku,,,,,,,,,,CDKA (78),
move (to a new location or residence),,,,,nugtarlluni,nugtarlluni,,,,,,,,,,CDKA (78),
"man, male human",,,,,nukallpiaq,nukallpiaq,,,,,,,,,,CDKA (76),
"root, tendon",,,,,nukek,nukek,,,,,,,,,,CDKA (90),
wife,,,,,nuliq,nuliq,,,,,,,,,,CDKA (117),
"earth, land ",,,,,nuna,nuna,,,,,,,,,,CDKA (54),
there is an earthquake,,,,,nuna aulaluni,nuna aulaluni,,,,,,,,,,CDKA (52),
go by land,,,,,nunakuarluni,nunakuarluni,,,,,,,,,,CDKA (61),
berry patch,,,,,nunakutaq,nunakutaq,,,,,,,,,,CDKA (39),
pilot (of airplane),,,,,nunalek,nunalek,,,,,,,,,,CDKA (85),
wild thing,,,,,nunallaq,nunallaq,,,,,,,,,,CDKA (117),
northwest wind,,,,,nunameq,nunameq,,,,,,,,,,CDKA (117),
be no fun,,,,,nunaniinani,nunaniinani,,,,,,,,,,CDKA (59),
"be in a good mood, have fun, have a good time, enjoy oneself",,,,,nunaniqsagluni,nunaniqsagluni,,,,,,,,,,CDKA (77),
pick berries,,,,,nunaquluni,nunaquluni,,,,,,,,,,CDKA (84),
his home,,,,,nunii,nunii,,,,,,,,,,CDKA (66),
home,,,,,nuniinun,nuniinun,,,,,,,,,,CDKA (66),
beat him up,,,,,nunurluku,nunurluku,,,,,,,,,,CDKA (39),
fall over backwards,,,,,nuq'allagluni,nuq'allagluni,,,,,,,,,,CDKA (54),
"ask him to come over, invite him over, invite him",,,,,nuqlluku,nuqlluku,,,,,,,,,,CDKA (47),
lie on one's back,,,,,nurlluni,nurlluni,,,,,,,,,,CDKA (38),
on one's back,,,,,nurmi,nurmi,,,,,,,,,,CDKA (38),
"be rare, scarce ",,,,,nurnarluni,nurnarluni,,,,,,,,,,CDKA (89),
need it,,,,,nuryugluku,nuryugluku,,,,,,,,,,CDKA (79),
need something,,,,,nuryugluni,nuryugluni,,,,,,,,,,CDKA (79),
new one,,,,,nuta'aq,nuta'aq,,,,,,,,,,CDKA (80),
"just now, right now, now for the first time, for the first time",,,,,nutaan,nutaan,,,,,,,,,,CDKA (81),
shoot a gun,,,,,nutegyarluni,nutegyarluni,,,,,,,,,,CDKA (95),
"BB gun, staple gun",,,,,nutguaq,nutguaq,,,,,,,,,,CDKA (38),
staple it,,,,,nutguarluku,nutguarluku,,,,,,,,,,CDKA (101),
porcupine,,,,,nuuniq,nuuniq,,,,,,,,,,CDKA (86),
"keep asking him to come over, keep inviting him",,,,,nuuqaurluku,nuuqaurluku,,,,,,,,,,CDKA (37),
pocket-knife,,,,,nuusingcuut,nuusingcuut,,,,,,,,,,CDKA (86),
knife,,,,,nuusiq,nuusiq,,,,,,,,,,CDKA (71),
hide some,,,,,nuuyailuni,nuuyailuni,,,,,,,,,,CDKA (66),
hide from him,,,,,nuuyalluku,nuuyalluku,,,,,,,,,,CDKA (65),
hide it,,,,,nuuyaluku,nuuyaluku,,,,,,,,,,CDKA (65),
hide,,,,,nuuyaluni,nuuyaluni,,,,,,,,,,CDKA (65),
hide (all the time),,,,,nuuyaurluni,nuuyaurluni,,,,,,,,,,CDKA (66),
kelp,,,,,nuya'ik,nuya'ik,,,,,,,,,,CDKA (70),
"sea grass, seaweed",,,,,nuya'it,nuya'it,,,,,,,,,,CDKA (62),
one hair (on head),,,,,nuyaq,nuyaq,,,,,,,,,,CDKA (63),
hair (on head),,,,,nuyat,nuyat,,,,,,,,,,CDKA (63),
up there (extended),,,,,paaga,paaga,,,,,,,,,,CDKA (112),
(by way of) up there,,,,,paagaagun,paagaagun,,,,,,,,,,CDKA (112),
from up there,,,,,paagaken,paagaken,,,,,,,,,,CDKA (112),
(located) up there,,,,,paagani,paagani,,,,,,,,,,CDKA (112),
(heading) up there,,,,,paaguut,paaguut,,,,,,,,,,CDKA (112),
cookie,,,,,paanikaaq,paanikaaq,,,,,,,,,,CDKA (48),
midwife,,,,,paapuskaaq,paapuskaaq,,,,,,,,,,CDKA (76),
Easter,,,,,Paaskaaq,Paaskaaq,,,,,,,,,,CDKA (52),
can,,,,,paatikaaq,paatikaaq,,,,,,,,,,CDKA (43),
battery,,,,,paattiiq,paattiiq,,,,,,,,,,CDKA (38),
pie,,,,,paayaq,paayaq,,,,,,,,,,CDKA (85),
gill,,,,,pacik,pacik,,,,,,,,,,CDKA (61),
"accuse him, blame something on him",,,,,paciluku,paciluku,,,,,,,,,,CDKA (35),
keep on accusing him,,,,,paciurluku,paciurluku,,,,,,,,,,CDKA (35),
shorts,,,,,pactaniik,pactaniik,,,,,,,,,,CDKA (95),
